TradingSymbol,Date,EntryPrice,ExitPrice,Qty,ProfitLoss,Transaction,ExitType,Cumulative
BANKNIFTY2231034800PE,10/03/2022,222.60 Time:01:44,311.60 Time:01:49,25,-2225.00,SELL,SHORT_SL,-2225.00
BANKNIFTY2231034500CE,10/03/2022,199.15 Time:01:49,59.75 Time:02:04,25,3485.00,SELL,SHORT_TARGET,3485.00
BANKNIFTY2231034500CE,10/03/2022,159.30 Time:02:37,223.00 Time:02:38,25,-1592.50,SELL,SHORT_SL,1892.50
BANKNIFTY2231034500CE,10/03/2022,205.65 Time:02:39,61.65 Time:02:46,25,3600.00,SELL,SHORT_TARGET,5492.50
BANKNIFTY2231034600PE,10/03/2022,186.00 Time:01:50,260.40 Time:01:51,25,-1860.00,SELL,SHORT_SL,-1860.00
BANKNIFTY2231034600PE,10/03/2022,165.70 Time:02:33,232.00 Time:02:49,25,-1657.50,SELL,SHORT_SL,-3517.50
BANKNIFTY2231034500PE,10/03/2022,232.20 Time:01:52,325.10 Time:02:05,25,-2322.50,SELL,SHORT_SL,-2322.50
BANKNIFTY2231034500PE,10/03/2022,162.00 Time:02:50,48.60 Time:03:01,25,2835.00,SELL,SHORT_TARGET,512.50
BANKNIFTY2231034300CE,10/03/2022,213.85 Time:02:09,299.35 Time:02:36,25,-2137.50,SELL,SHORT_SL,-2137.50
BANKNIFTY2231034300CE,10/03/2022,182.65 Time:02:47,255.75 Time:02:54,25,-1827.50,SELL,SHORT_SL,-3965.00
BANKNIFTY2231034400CE,10/03/2022,167.30 Time:02:55,75.25 Time:03:26,25,2301.25,SELL,SQUAREOFF,2301.25
BANKNIFTY2231734100CE,11/03/2022,761.15 Time:09:17,1065.65 Time:09:32,25,-7612.50,SELL,SHORT_SL,-7612.50
BANKNIFTY2231734300PE,11/03/2022,762.55 Time:09:17,568.80 Time:03:26,25,4843.75,SELL,SQUAREOFF,4843.75
BANKNIFTY2231734600CE,11/03/2022,753.70 Time:09:33,660.70 Time:03:26,25,2325.00,SELL,SQUAREOFF,2325.00
BANKNIFTY2231734900CE,14/03/2022,667.55 Time:09:17,934.55 Time:02:59,25,-6675.00,SELL,SHORT_SL,-6675.00
BANKNIFTY2231735100PE,14/03/2022,710.60 Time:09:17,544.90 Time:03:26,25,4142.50,SELL,SQUAREOFF,4142.50
BANKNIFTY2231735300CE,14/03/2022,666.50 Time:03:00,577.90 Time:03:26,25,2215.00,SELL,SQUAREOFF,2215.00
BANKNIFTY2231735400CE,15/03/2022,629.75 Time:09:17,308.25 Time:03:26,25,8037.50,SELL,SQUAREOFF,8037.50
BANKNIFTY2231735600PE,15/03/2022,606.40 Time:09:17,849.00 Time:01:17,25,-6065.00,SELL,SHORT_SL,-6065.00
BANKNIFTY2231735200PE,15/03/2022,627.65 Time:01:18,687.55 Time:03:26,25,-1497.50,SELL,SQUAREOFF,-1497.50
BANKNIFTY2231735600CE,16/03/2022,448.85 Time:09:17,444.00 Time:03:26,25,121.25,SELL,SQUAREOFF,121.25
BANKNIFTY2231735800PE,16/03/2022,494.30 Time:09:17,407.40 Time:03:26,25,2172.50,SELL,SQUAREOFF,2172.50
BANKNIFTY2231736300CE,17/03/2022,248.90 Time:09:17,348.50 Time:11:31,25,-2490.00,SELL,SHORT_SL,-2490.00
BANKNIFTY2231736500PE,17/03/2022,273.35 Time:09:17,82.05 Time:02:08,25,4782.50,SELL,SHORT_TARGET,4782.50
BANKNIFTY2231736500CE,17/03/2022,198.95 Time:11:32,59.65 Time:02:49,25,3482.50,SELL,SHORT_TARGET,3482.50
BANKNIFTY2231736700PE,17/03/2022,176.05 Time:02:09,246.45 Time:02:47,25,-1760.00,SELL,SHORT_SL,-1760.00
BANKNIFTY2231736600PE,17/03/2022,154.70 Time:02:48,216.60 Time:03:11,25,-1547.50,SELL,SHORT_SL,-1547.50
BANKNIFTY2231736400CE,17/03/2022,115.45 Time:02:50,34.65 Time:03:11,25,2020.00,SELL,SHORT_TARGET,2020.00
BANKNIFTY2232436200CE,21/03/2022,617.00 Time:09:17,466.55 Time:03:26,25,3761.25,SELL,SQUAREOFF,3761.25
BANKNIFTY2232436200CE,22/03/2022,477.70 Time:01:55,575.00 Time:03:26,25,-2432.50,SELL,SQUAREOFF,1328.75
BANKNIFTY2232436400PE,21/03/2022,579.55 Time:09:17,667.05 Time:03:26,25,-2187.50,SELL,SQUAREOFF,-2187.50
BANKNIFTY2232436400PE,23/03/2022,408.75 Time:11:13,448.50 Time:03:26,25,-993.75,SELL,SQUAREOFF,-3181.25
BANKNIFTY2232435800CE,22/03/2022,518.70 Time:09:17,726.20 Time:01:54,25,-5187.50,SELL,SHORT_SL,-5187.50
BANKNIFTY2232435800CE,24/03/2022,223.60 Time:09:55,67.10 Time:12:22,25,3912.50,SELL,SHORT_TARGET,-1275.00
BANKNIFTY2232436000PE,22/03/2022,535.90 Time:09:17,750.30 Time:10:15,25,-5360.00,SELL,SHORT_SL,-5360.00
BANKNIFTY2232436000PE,24/03/2022,168.95 Time:11:25,236.55 Time:11:45,25,-1690.00,SELL,SHORT_SL,-7050.00
BANKNIFTY2232435500PE,22/03/2022,484.85 Time:10:16,145.45 Time:01:53,25,8485.00,SELL,SHORT_TARGET,8485.00
BANKNIFTY2232435500PE,24/03/2022,141.55 Time:01:47,42.45 Time:02:11,25,2477.50,SELL,SHORT_TARGET,10962.50
BANKNIFTY2232436300PE,22/03/2022,423.05 Time:01:54,302.00 Time:03:26,25,3026.25,SELL,SQUAREOFF,3026.25
BANKNIFTY2232436700CE,23/03/2022,363.55 Time:09:17,120.45 Time:03:26,25,6077.50,SELL,SQUAREOFF,6077.50
BANKNIFTY2232436900PE,23/03/2022,392.40 Time:09:17,549.40 Time:09:56,25,-3925.00,SELL,SHORT_SL,-3925.00
BANKNIFTY2232436600PE,23/03/2022,369.40 Time:09:57,517.20 Time:11:12,25,-3695.00,SELL,SHORT_SL,-3695.00
BANKNIFTY2232435600CE,24/03/2022,253.55 Time:09:17,354.95 Time:09:54,25,-2535.00,SELL,SHORT_SL,-2535.00
BANKNIFTY2232435800PE,24/03/2022,264.00 Time:09:17,79.20 Time:11:24,25,4620.00,SELL,SHORT_TARGET,4620.00
BANKNIFTY2232435800PE,24/03/2022,167.35 Time:11:53,234.25 Time:12:06,25,-1672.50,SELL,SHORT_SL,2947.50
BANKNIFTY2232435800PE,24/03/2022,149.30 Time:01:29,209.00 Time:01:36,25,-1492.50,SELL,SHORT_SL,1455.00
BANKNIFTY2232435900PE,24/03/2022,165.00 Time:11:46,231.00 Time:11:52,25,-1650.00,SELL,SHORT_SL,-1650.00
BANKNIFTY2232435700PE,24/03/2022,163.20 Time:12:07,228.50 Time:12:22,25,-1632.50,SELL,SHORT_SL,-1632.50
BANKNIFTY2232435700PE,24/03/2022,141.10 Time:01:37,197.50 Time:01:41,25,-1410.00,SELL,SHORT_SL,-3042.50
BANKNIFTY2232435700PE,24/03/2022,133.20 Time:02:12,186.50 Time:02:19,25,-1332.50,SELL,SHORT_SL,-4375.00
BANKNIFTY2232435400CE,24/03/2022,215.85 Time:12:23,302.15 Time:01:27,25,-2157.50,SELL,SHORT_SL,-2157.50
BANKNIFTY2232435600PE,24/03/2022,194.50 Time:12:23,58.30 Time:01:28,25,3405.00,SELL,SHORT_TARGET,3405.00
BANKNIFTY2232435600PE,24/03/2022,134.30 Time:01:42,188.00 Time:01:46,25,-1342.50,SELL,SHORT_SL,2062.50
BANKNIFTY2232435600PE,24/03/2022,121.00 Time:02:20,73.90 Time:03:26,25,1177.50,SELL,SQUAREOFF,3240.00
BANKNIFTY2232435500CE,24/03/2022,217.20 Time:01:28,65.20 Time:03:02,25,3800.00,SELL,SHORT_TARGET,3800.00
BANKNIFTY22MAR35500CE,25/03/2022,654.95 Time:09:17,629.50 Time:03:26,25,636.25,SELL,SQUAREOFF,636.25
BANKNIFTY22MAR35500CE,28/03/2022,598.15 Time:12:58,655.85 Time:03:26,25,-1442.50,SELL,SQUAREOFF,-806.25
BANKNIFTY22MAR35700PE,25/03/2022,606.15 Time:09:17,551.10 Time:03:26,25,1376.25,SELL,SQUAREOFF,1376.25
BANKNIFTY22MAR35200CE,28/03/2022,576.80 Time:09:17,807.50 Time:12:57,25,-5767.50,SELL,SHORT_SL,-5767.50
BANKNIFTY22MAR35400PE,28/03/2022,560.75 Time:09:17,235.95 Time:03:26,25,8120.00,SELL,SQUAREOFF,8120.00
BANKNIFTY22MAR35700CE,29/03/2022,500.80 Time:09:17,533.70 Time:03:26,25,-822.50,SELL,SQUAREOFF,-822.50
BANKNIFTY22MAR35900PE,29/03/2022,408.95 Time:09:17,572.55 Time:01:15,25,-4090.00,SELL,SHORT_SL,-4090.00
BANKNIFTY22MAR35600PE,29/03/2022,421.35 Time:01:16,167.60 Time:03:26,25,6343.75,SELL,SQUAREOFF,6343.75
BANKNIFTY22MAR36000CE,30/03/2022,372.70 Time:09:17,521.80 Time:10:38,25,-3727.50,SELL,SHORT_SL,-3727.50
BANKNIFTY22MAR36200PE,30/03/2022,330.20 Time:09:17,175.00 Time:03:26,25,3880.00,SELL,SQUAREOFF,3880.00
BANKNIFTY22MAR36300CE,30/03/2022,329.80 Time:10:39,256.35 Time:03:26,25,1836.25,SELL,SQUAREOFF,1836.25
BANKNIFTY22MAR36300CE,31/03/2022,233.30 Time:09:17,326.60 Time:09:47,25,-2332.50,SELL,SHORT_SL,-496.25
BANKNIFTY22MAR36300CE,31/03/2022,162.15 Time:01:30,76.45 Time:03:26,25,2142.50,SELL,SQUAREOFF,1646.25
BANKNIFTY22MAR36500PE,31/03/2022,218.75 Time:09:17,306.25 Time:09:27,25,-2187.50,SELL,SHORT_SL,-2187.50
BANKNIFTY22MAR36400PE,31/03/2022,219.20 Time:09:28,65.80 Time:01:01,25,3835.00,SELL,SHORT_TARGET,3835.00
BANKNIFTY22MAR36400PE,31/03/2022,106.85 Time:02:02,32.05 Time:03:02,25,1870.00,SELL,SHORT_TARGET,5705.00
BANKNIFTY22MAR36500CE,31/03/2022,182.20 Time:09:48,54.70 Time:01:29,25,3187.50,SELL,SHORT_TARGET,3187.50
BANKNIFTY22MAR36600PE,31/03/2022,179.40 Time:01:02,251.20 Time:02:01,25,-1795.00,SELL,SHORT_SL,-1795.00
BANKNIFTY2240736300CE,01/04/2022,524.55 Time:09:17,734.35 Time:10:23,25,-5245.00,SELL,SHORT_SL,-5245.00
BANKNIFTY2240736500PE,01/04/2022,549.70 Time:09:17,199.30 Time:03:26,25,8760.00,SELL,SQUAREOFF,8760.00
BANKNIFTY2240736600CE,01/04/2022,538.95 Time:10:24,754.55 Time:02:15,25,-5390.00,SELL,SHORT_SL,-5390.00
BANKNIFTY2240737000CE,01/04/2022,507.20 Time:02:16,512.95 Time:03:26,25,-143.75,SELL,SQUAREOFF,-143.75
BANKNIFTY2240737600CE,04/04/2022,403.45 Time:09:17,564.85 Time:09:24,25,-4035.00,SELL,SHORT_SL,-4035.00
BANKNIFTY2240737600CE,07/04/2022,145.90 Time:11:31,204.30 Time:11:39,25,-1460.00,SELL,SHORT_SL,-5495.00
BANKNIFTY2240737600CE,07/04/2022,202.95 Time:11:40,284.15 Time:11:56,25,-2030.00,SELL,SHORT_SL,-7525.00
BANKNIFTY2240737600CE,07/04/2022,93.00 Time:02:03,27.90 Time:02:41,25,1627.50,SELL,SHORT_TARGET,-5897.50
BANKNIFTY2240737800PE,04/04/2022,485.25 Time:09:17,145.55 Time:10:13,25,8492.50,SELL,SHORT_TARGET,8492.50
BANKNIFTY2240737800PE,07/04/2022,155.70 Time:01:45,218.00 Time:01:46,25,-1557.50,SELL,SHORT_SL,6935.00
BANKNIFTY2240737800CE,04/04/2022,446.25 Time:09:25,624.75 Time:09:28,25,-4462.50,SELL,SHORT_SL,-4462.50
BANKNIFTY2240737800CE,07/04/2022,203.30 Time:12:01,61.00 Time:01:32,25,3557.50,SELL,SHORT_TARGET,-905.00
BANKNIFTY2240738100CE,04/04/2022,492.00 Time:09:29,688.80 Time:10:08,25,-4920.00,SELL,SHORT_SL,-4920.00
BANKNIFTY2240738500CE,04/04/2022,449.55 Time:10:09,409.10 Time:03:26,25,1011.25,SELL,SQUAREOFF,1011.25
BANKNIFTY2240738900PE,04/04/2022,555.40 Time:10:14,777.60 Time:10:55,25,-5555.00,SELL,SHORT_SL,-5555.00
BANKNIFTY2240738500PE,04/04/2022,493.95 Time:10:56,313.95 Time:03:26,25,4500.00,SELL,SQUAREOFF,4500.00
BANKNIFTY2240738400CE,05/04/2022,402.75 Time:09:17,134.95 Time:03:26,25,6695.00,SELL,SQUAREOFF,6695.00
BANKNIFTY2240738600PE,05/04/2022,419.20 Time:09:17,586.90 Time:09:45,25,-4192.50,SELL,SHORT_SL,-4192.50
BANKNIFTY2240738200PE,05/04/2022,369.95 Time:09:46,408.55 Time:03:26,25,-965.00,SELL,SQUAREOFF,-965.00
BANKNIFTY2240737500CE,06/04/2022,342.00 Time:09:17,478.80 Time:09:21,25,-3420.00,SELL,SHORT_SL,-3420.00
BANKNIFTY2240737500CE,07/04/2022,159.25 Time:09:42,222.95 Time:11:30,25,-1592.50,SELL,SHORT_SL,-5012.50
BANKNIFTY2240737500CE,07/04/2022,131.80 Time:02:53,39.50 Time:03:16,25,2307.50,SELL,SHORT_TARGET,-2705.00
BANKNIFTY2240737700PE,06/04/2022,318.45 Time:09:17,240.30 Time:03:26,25,1953.75,SELL,SQUAREOFF,1953.75
BANKNIFTY2240737700PE,07/04/2022,141.60 Time:11:27,42.50 Time:12:26,25,2477.50,SELL,SHORT_TARGET,4431.25
BANKNIFTY2240737700PE,07/04/2022,134.70 Time:01:47,188.60 Time:02:16,25,-1347.50,SELL,SHORT_SL,3083.75
BANKNIFTY2240737700PE,07/04/2022,93.15 Time:02:53,130.45 Time:02:56,25,-932.50,SELL,SHORT_SL,2151.25
BANKNIFTY2240737700PE,07/04/2022,131.30 Time:02:57,141.70 Time:03:26,25,-260.00,SELL,SQUAREOFF,1891.25
BANKNIFTY2240737700CE,06/04/2022,325.40 Time:09:22,155.35 Time:03:26,25,4251.25,SELL,SQUAREOFF,4251.25
BANKNIFTY2240737700CE,07/04/2022,198.45 Time:11:57,277.85 Time:12:00,25,-1985.00,SELL,SHORT_SL,2266.25
BANKNIFTY2240737700CE,07/04/2022,117.15 Time:01:33,35.15 Time:01:49,25,2050.00,SELL,SHORT_TARGET,4316.25
BANKNIFTY2240737300CE,07/04/2022,207.35 Time:09:17,290.25 Time:09:24,25,-2072.50,SELL,SHORT_SL,-2072.50
BANKNIFTY2240737500PE,07/04/2022,199.55 Time:09:17,59.85 Time:11:26,25,3492.50,SELL,SHORT_TARGET,3492.50
BANKNIFTY2240737400CE,07/04/2022,170.00 Time:09:25,238.00 Time:09:41,25,-1700.00,SELL,SHORT_SL,-1700.00
BANKNIFTY2240737400CE,07/04/2022,187.00 Time:01:50,261.80 Time:02:02,25,-1870.00,SELL,SHORT_SL,-3570.00
BANKNIFTY2240737400CE,07/04/2022,163.00 Time:02:42,228.20 Time:02:52,25,-1630.00,SELL,SHORT_SL,-5200.00
BANKNIFTY2240738000PE,07/04/2022,160.45 Time:12:27,224.65 Time:01:30,25,-1605.00,SELL,SHORT_SL,-1605.00
BANKNIFTY2240737900PE,07/04/2022,151.25 Time:01:31,211.75 Time:01:44,25,-1512.50,SELL,SHORT_SL,-1512.50
BANKNIFTY2240737600PE,07/04/2022,115.10 Time:02:17,34.50 Time:02:52,25,2015.00,SELL,SHORT_TARGET,2015.00
BANKNIFTY2241337500CE,08/04/2022,552.30 Time:09:17,644.95 Time:03:26,25,-2316.25,SELL,SQUAREOFF,-2316.25
BANKNIFTY2241337500CE,11/04/2022,435.20 Time:09:17,609.30 Time:10:27,25,-4352.50,SELL,SHORT_SL,-6668.75
BANKNIFTY2241337500CE,12/04/2022,310.00 Time:02:05,434.00 Time:02:32,25,-3100.00,SELL,SHORT_SL,-9768.75
BANKNIFTY2241337500CE,13/04/2022,214.60 Time:12:07,64.40 Time:03:00,25,3755.00,SELL,SHORT_TARGET,-6013.75
BANKNIFTY2241337700PE,08/04/2022,520.00 Time:09:17,300.95 Time:03:26,25,5476.25,SELL,SQUAREOFF,5476.25
BANKNIFTY2241337700PE,11/04/2022,409.85 Time:09:17,319.45 Time:03:26,25,2260.00,SELL,SQUAREOFF,7736.25
BANKNIFTY2241337700PE,13/04/2022,159.85 Time:12:06,223.75 Time:12:30,25,-1597.50,SELL,SHORT_SL,6138.75
BANKNIFTY2241337700PE,13/04/2022,203.50 Time:12:31,233.30 Time:03:26,25,-745.00,SELL,SQUAREOFF,5393.75
BANKNIFTY2241337800CE,11/04/2022,401.20 Time:10:28,226.80 Time:03:26,25,4360.00,SELL,SQUAREOFF,4360.00
BANKNIFTY2241337800CE,12/04/2022,230.20 Time:02:33,173.65 Time:03:26,25,1413.75,SELL,SQUAREOFF,5773.75
BANKNIFTY2241337800CE,13/04/2022,224.35 Time:09:17,67.35 Time:12:06,25,3925.00,SELL,SHORT_TARGET,9698.75
BANKNIFTY2241337300CE,12/04/2022,303.70 Time:09:17,425.20 Time:02:04,25,-3037.50,SELL,SHORT_SL,-3037.50
BANKNIFTY2241337500PE,12/04/2022,327.55 Time:09:17,98.25 Time:02:28,25,5732.50,SELL,SHORT_TARGET,5732.50
BANKNIFTY2241337900PE,12/04/2022,262.65 Time:02:29,256.00 Time:03:26,25,166.25,SELL,SQUAREOFF,166.25
BANKNIFTY2241337900PE,13/04/2022,148.30 Time:10:01,207.60 Time:10:09,25,-1482.50,SELL,SHORT_SL,-1316.25
BANKNIFTY2241338000PE,13/04/2022,168.15 Time:09:17,235.45 Time:10:00,25,-1682.50,SELL,SHORT_SL,-1682.50
BANKNIFTY2241337800PE,13/04/2022,157.85 Time:10:10,220.95 Time:12:05,25,-1577.50,SELL,SHORT_SL,-1577.50
BANKNIFTY2242136700CE,18/04/2022,495.10 Time:09:17,445.25 Time:03:26,25,1246.25,SELL,SQUAREOFF,1246.25
BANKNIFTY2242136700CE,21/04/2022,102.55 Time:02:33,114.75 Time:03:26,25,-305.00,SELL,SQUAREOFF,941.25
BANKNIFTY2242136900PE,18/04/2022,483.40 Time:09:17,335.45 Time:03:26,25,3698.75,SELL,SQUAREOFF,3698.75
BANKNIFTY2242136900PE,21/04/2022,144.15 Time:02:30,85.80 Time:03:26,25,1458.75,SELL,SQUAREOFF,5157.50
BANKNIFTY2242136800CE,19/04/2022,362.35 Time:09:17,108.75 Time:03:18,25,6340.00,SELL,SHORT_TARGET,6340.00
BANKNIFTY2242137000PE,19/04/2022,349.45 Time:09:17,489.25 Time:09:54,25,-3495.00,SELL,SHORT_SL,-3495.00
BANKNIFTY2242136700PE,19/04/2022,297.90 Time:09:55,417.10 Time:03:07,25,-2980.00,SELL,SHORT_SL,-2980.00
BANKNIFTY2242136700PE,21/04/2022,204.25 Time:09:17,285.95 Time:09:52,25,-2042.50,SELL,SHORT_SL,-5022.50
BANKNIFTY2242136700PE,21/04/2022,107.10 Time:01:43,32.10 Time:02:29,25,1875.00,SELL,SHORT_TARGET,-3147.50
BANKNIFTY2242136200CE,20/04/2022,312.45 Time:09:17,437.45 Time:12:40,25,-3125.00,SELL,SHORT_SL,-3125.00
BANKNIFTY2242136400PE,20/04/2022,316.65 Time:09:17,193.20 Time:03:26,25,3086.25,SELL,SQUAREOFF,3086.25
BANKNIFTY2242136400CE,20/04/2022,279.30 Time:12:41,169.80 Time:03:26,25,2737.50,SELL,SQUAREOFF,2737.50
BANKNIFTY2242136500CE,21/04/2022,174.65 Time:09:17,244.55 Time:02:24,25,-1747.50,SELL,SHORT_SL,-1747.50
BANKNIFTY2242136600PE,21/04/2022,168.90 Time:09:53,50.70 Time:01:42,25,2955.00,SELL,SHORT_TARGET,2955.00
BANKNIFTY2242136600CE,21/04/2022,151.90 Time:02:25,212.70 Time:02:32,25,-1520.00,SELL,SHORT_SL,-1520.00
BANKNIFTY22APR36300CE,22/04/2022,490.00 Time:09:17,307.05 Time:03:26,25,4573.75,SELL,SQUAREOFF,4573.75
BANKNIFTY22APR36300CE,28/04/2022,113.00 Time:02:00,158.20 Time:02:51,25,-1130.00,SELL,SHORT_SL,3443.75
BANKNIFTY22APR36500PE,22/04/2022,431.50 Time:09:17,604.10 Time:02:03,25,-4315.00,SELL,SHORT_SL,-4315.00
BANKNIFTY22APR36500PE,28/04/2022,163.60 Time:01:44,49.10 Time:02:53,25,2862.50,SELL,SHORT_TARGET,-1452.50
BANKNIFTY22APR36100PE,22/04/2022,439.90 Time:02:04,431.80 Time:03:26,25,202.50,SELL,SQUAREOFF,202.50
BANKNIFTY22APR36100PE,27/04/2022,320.80 Time:11:40,449.10 Time:01:00,25,-3207.50,SELL,SHORT_SL,-3005.00
BANKNIFTY22APR36100PE,28/04/2022,173.70 Time:09:25,243.20 Time:10:25,25,-1737.50,SELL,SHORT_SL,-4742.50
BANKNIFTY22APR36100PE,28/04/2022,214.00 Time:10:26,64.20 Time:12:19,25,3745.00,SELL,SHORT_TARGET,-997.50
BANKNIFTY22APR35500CE,25/04/2022,491.35 Time:09:17,687.85 Time:09:24,25,-4912.50,SELL,SHORT_SL,-4912.50
BANKNIFTY22APR35700PE,25/04/2022,454.80 Time:09:17,136.40 Time:03:20,25,7960.00,SELL,SHORT_TARGET,7960.00
BANKNIFTY22APR35800CE,25/04/2022,453.85 Time:09:25,635.35 Time:10:10,25,-4537.50,SELL,SHORT_SL,-4537.50
BANKNIFTY22APR36000CE,25/04/2022,504.95 Time:10:11,503.80 Time:03:26,25,28.75,SELL,SQUAREOFF,28.75
BANKNIFTY22APR36000CE,27/04/2022,321.05 Time:09:17,261.00 Time:03:26,25,1501.25,SELL,SQUAREOFF,1530.00
BANKNIFTY22APR36000CE,28/04/2022,231.00 Time:09:17,323.40 Time:01:02,25,-2310.00,SELL,SHORT_SL,-780.00
BANKNIFTY22APR36400CE,26/04/2022,366.60 Time:09:17,307.85 Time:03:26,25,1468.75,SELL,SQUAREOFF,1468.75
BANKNIFTY22APR36400CE,28/04/2022,84.35 Time:02:52,25.35 Time:03:04,25,1475.00,SELL,SHORT_TARGET,2943.75
BANKNIFTY22APR36600PE,26/04/2022,376.10 Time:09:17,342.25 Time:03:26,25,846.25,SELL,SQUAREOFF,846.25
BANKNIFTY22APR36600PE,28/04/2022,127.60 Time:02:54,178.60 Time:03:03,25,-1275.00,SELL,SHORT_SL,-428.75
BANKNIFTY22APR36200PE,27/04/2022,288.75 Time:09:17,404.25 Time:11:39,25,-2887.50,SELL,SHORT_SL,-2887.50
BANKNIFTY22APR36200PE,28/04/2022,161.00 Time:09:17,225.40 Time:09:24,25,-1610.00,SELL,SHORT_SL,-4497.50
BANKNIFTY22APR35900PE,27/04/2022,301.15 Time:01:01,101.65 Time:03:26,25,4987.50,SELL,SQUAREOFF,4987.50
BANKNIFTY22APR36300PE,28/04/2022,172.60 Time:12:20,51.80 Time:01:43,25,3020.00,SELL,SHORT_TARGET,3020.00
BANKNIFTY22APR36200CE,28/04/2022,140.20 Time:01:03,196.30 Time:01:59,25,-1402.50,SELL,SHORT_SL,-1402.50
BANKNIFTY2250536400CE,29/04/2022,472.00 Time:09:17,231.30 Time:03:26,25,6017.50,SELL,SQUAREOFF,6017.50
BANKNIFTY2250536600PE,29/04/2022,463.95 Time:09:17,649.55 Time:03:04,25,-4640.00,SELL,SHORT_SL,-4640.00
BANKNIFTY2250535800CE,02/05/2022,468.50 Time:09:17,553.65 Time:03:26,25,-2128.75,SELL,SQUAREOFF,-2128.75
BANKNIFTY2250536000PE,02/05/2022,412.70 Time:09:17,229.20 Time:03:26,25,4587.50,SELL,SQUAREOFF,4587.50
BANKNIFTY2250536000PE,04/05/2022,304.10 Time:12:11,425.70 Time:12:45,25,-3040.00,SELL,SHORT_SL,1547.50
BANKNIFTY2250536200CE,04/05/2022,302.10 Time:09:17,90.60 Time:02:22,25,5287.50,SELL,SHORT_TARGET,5287.50
BANKNIFTY2250536400PE,04/05/2022,327.70 Time:09:17,458.80 Time:10:30,25,-3277.50,SELL,SHORT_SL,-3277.50
BANKNIFTY2250536100PE,04/05/2022,276.55 Time:10:31,387.15 Time:12:10,25,-2765.00,SELL,SHORT_SL,-2765.00
BANKNIFTY2250535900PE,04/05/2022,361.05 Time:12:46,505.45 Time:02:11,25,-3610.00,SELL,SHORT_SL,-3610.00
BANKNIFTY2250535900PE,05/05/2022,151.55 Time:10:17,212.15 Time:11:37,25,-1515.00,SELL,SHORT_SL,-5125.00
BANKNIFTY2250535700PE,04/05/2022,352.10 Time:02:12,492.90 Time:02:44,25,-3520.00,SELL,SHORT_SL,-3520.00
BANKNIFTY2250535700PE,05/05/2022,202.75 Time:09:25,60.85 Time:10:16,25,3547.50,SELL,SHORT_TARGET,27.50
BANKNIFTY2250535700PE,05/05/2022,162.30 Time:01:16,227.20 Time:01:44,25,-1622.50,SELL,SHORT_SL,-1595.00
BANKNIFTY2250535600CE,04/05/2022,325.00 Time:02:23,97.50 Time:03:06,25,5687.50,SELL,SHORT_TARGET,5687.50
BANKNIFTY2250535600CE,05/05/2022,209.00 Time:09:17,292.60 Time:10:16,25,-2090.00,SELL,SHORT_SL,3597.50
BANKNIFTY2250535400PE,04/05/2022,295.70 Time:02:45,414.00 Time:03:06,25,-2957.50,SELL,SHORT_SL,-2957.50
BANKNIFTY2250535400PE,05/05/2022,133.90 Time:02:05,187.50 Time:02:22,25,-1340.00,SELL,SHORT_SL,-4297.50
BANKNIFTY2250535400PE,05/05/2022,100.80 Time:02:30,141.10 Time:02:33,25,-1007.50,SELL,SHORT_SL,-5305.00
BANKNIFTY2250535400PE,05/05/2022,143.05 Time:02:34,167.45 Time:03:26,25,-610.00,SELL,SQUAREOFF,-5915.00
BANKNIFTY2250535800PE,05/05/2022,197.30 Time:09:17,276.20 Time:09:24,25,-1972.50,SELL,SHORT_SL,-1972.50
BANKNIFTY2250535800PE,05/05/2022,135.00 Time:11:38,189.00 Time:11:58,25,-1350.00,SELL,SHORT_SL,-3322.50
BANKNIFTY2250535800PE,05/05/2022,178.40 Time:11:59,249.80 Time:01:15,25,-1785.00,SELL,SHORT_SL,-5107.50
BANKNIFTY2250535700CE,05/05/2022,206.00 Time:10:17,61.80 Time:01:09,25,3605.00,SELL,SHORT_TARGET,3605.00
BANKNIFTY2250535500CE,05/05/2022,172.90 Time:01:10,51.90 Time:01:56,25,3025.00,SELL,SHORT_TARGET,3025.00
BANKNIFTY2250535600PE,05/05/2022,175.00 Time:01:45,245.00 Time:02:01,25,-1750.00,SELL,SHORT_SL,-1750.00
BANKNIFTY2250535400CE,05/05/2022,115.95 Time:01:57,34.75 Time:02:09,25,2030.00,SELL,SHORT_TARGET,2030.00
BANKNIFTY2250535500PE,05/05/2022,168.10 Time:02:02,235.30 Time:02:04,25,-1680.00,SELL,SHORT_SL,-1680.00
BANKNIFTY2250535200CE,05/05/2022,135.20 Time:02:10,189.30 Time:02:29,25,-1352.50,SELL,SHORT_SL,-1352.50
BANKNIFTY2250535200CE,05/05/2022,161.85 Time:02:30,48.55 Time:03:06,25,2832.50,SELL,SHORT_TARGET,1480.00
BANKNIFTY2250535300PE,05/05/2022,138.30 Time:02:23,41.50 Time:02:29,25,2420.00,SELL,SHORT_TARGET,2420.00
BANKNIFTY2251234500CE,06/05/2022,551.15 Time:09:17,507.20 Time:03:26,25,1098.75,SELL,SQUAREOFF,1098.75
BANKNIFTY2251234700PE,06/05/2022,523.85 Time:09:17,439.25 Time:03:26,25,2115.00,SELL,SQUAREOFF,2115.00
BANKNIFTY2251234100CE,09/05/2022,460.40 Time:09:17,644.60 Time:12:42,25,-4605.00,SELL,SHORT_SL,-4605.00
